#q1           q2            q3            q4            q5            q6            q7            q8            q9            q10           q11           q12           q13           q14           q15           q16           lamb9         lamb10        lamb11        lamb12        lamb13        lamb14        lamb15        lamb16        
3.5194883790526394e-15  1.0000000000000002e+00  1.1911030710287597e-01  3.0325501801045909e+00  1.2051791269635328e+00  1.5638488207247075e+01  1.2944210505209798e+01  1.1617894336663181e+02  1.6113376317363216e+02  1.1494883395175038e+03  2.3377937277708934e+03  1.4454439578599377e+04  3.9246698540565179e+04  2.2352666597227633e+05  7.5554344132500421e+05  4.1423499087414290e+06  5.9331892615110703e-02  5.0101530347291257e-01  -1.9816764797275871e-02  4.1870849818691073e-04  -5.3662666943493607e-06  4.1242710213144943e-08  -1.7457617051634005e-10  3.1165835762186372e-13  
-8.2005112460631433e-17  9.9999999999999978e-01  2.3267844682265801e-01  3.1260946167836257e+00  2.4364779648461603e+00  1.7565488044780857e+01  2.7968380849488181e+01  1.5273513399664492e+02  3.8781076468137053e+02  1.9015309507552715e+03  6.5809381399640060e+03  3.1975862078122809e+04  1.3634613341356724e+05  6.9276506462282990e+05  3.4243229060204783e+06  1.8655333577320561e+07  1.1458044520895418e-01  5.0397254162990068e-01  -3.8467215443260545e-02  1.5454692632421560e-03  -4.0060453856557994e-05  6.6947741082850951e-07  -6.6553330168223350e-09  3.0114347333128078e-11  
-2.2277326957041832e-17  9.9999999999999978e-01  2.6658869865661255e-01  3.1702099422563617e+00  2.8403560893302329e+00  1.8511917039885795e+01  3.3697018028192446e+01  1.7222235154185637e+02  4.9262902725686428e+02  2.3544661944718132e+03  9.0195989456951593e+03  4.4350357594378496e+04  2.0659385512494846e+05  1.0938367934252957e+06  5.8717370231887428e+06  3.4018841216746494e+07  1.3045125527659160e-01  5.0614473323767040e-01  -4.3955062002650938e-02  1.8406767754659699e-03  -3.4808729538091507e-05  1.5105878815201928e-07  2.2858561110812765e-09  1.9163599467238123e-12  
7.2007388209007758e-17  1.0000000000000002e+00  7.2551969656029891e-02  3.0125479069532788e+00  7.2900028642851145e-01  1.5242190989961156e+01  7.7235666311968574e+00  1.0916633040466024e+02  9.4022615505538781e+01  1.0195801192572716e+03  1.3200823553020143e+03  1.1835477395319514e+04  2.1188844086431360e+04  1.6543173606390788e+05  3.8485570211155689e+05  2.7214365259473654e+06  3.6210158465026725e-02  5.0049915461083327e-01  -1.2078838039160879e-02  1.3556405795577759e-04  -8.6302258551065151e-07  3.2196266234991641e-09  -6.5964554791189274e-12  5.7570547194247933e-15  
-3.8839121702313304e-17  1.0000000000000002e+00  1.6590766466879792e-01  3.0638127126087684e+00  1.6982126554695578e+00  1.6265604965234107e+01  1.8648684872354487e+01  1.2759008288460596e+02  2.4060217621375321e+02  1.3704104026300242e+03  3.6770047388372586e+03  1.9190018777937792e+04  6.6212401492393750e+04  3.3725211521375162e+05  1.3937658773444269e+06  7.2094673374595558e+06  8.2312456096824721e-02  5.0206886799541905e-01  -2.7540436778154424e-02  7.8942954671844137e-04  -1.4133771517837622e-05  1.5628044371598971e-07  -9.8419579409994349e-10  2.7282236919978810e-12  
-2.0755562905310064e-15  1.0000000000000040e+00  -1.3205000623068408e-01  2.8683761322666674e+00  -1.2460089128661123e+00  1.3389355495040427e+01  -1.1907797153698947e+01  8.6981136020478232e+01  -1.2681364415191663e+02  7.3179934539801491e+02  -1.5225282640469109e+03  7.6358989116898319e+03  -2.0555971908321328e+04  9.5715456705526609e+04  -3.1038890560462617e+05  1.4041408835647397e+06  -6.0729408185145821e-02  4.4899668364662898e-01  1.4174528567042158e-02  9.3829807914355186e-03  1.6516907562692401e-03  1.3221608075701994e-04  5.0050844324877690e-06  7.4405416911771328e-08  
-6.3720341312178143e-17  9.9999999999999234e-01  9.7203799972465199e-02  3.0222767037483824e+00  9.8020182535769440e-01  1.5432768002430747e+01  1.0456301022067837e+01  1.1250331319382215e+02  1.2870311202382206e+02  1.0806799039874763e+03  1.8363825402110451e+03  1.3050169770754401e+04  3.0132167605593459e+04  1.9192133028015023e+05  5.6315526840659941e+05  3.3560757200859617e+06  4.8454883450394351e-02  5.0082774065820346e-01  -1.6172806643702187e-02  2.5402753815295355e-04  -2.3362585187235885e-06  1.2745832942231809e-08  -3.8451838806237202e-11  4.9719329415124542e-14  
3.0866279049895695e-15  1.0000000000000004e+00  1.0877026331635591e-01  3.0271667755875531e+00  1.0984439814250335e+00  1.5531646836910804e+01  1.1753910214331665e+01  1.1427575300272200e+02  1.4543326503473506e+02  1.1138261380907500e+03  2.0914125045338910e+03  1.3723637231539078e+04  3.4690532351545327e+04  2.0696649225201906e+05  6.5756902740122960e+05  3.7265662601429583e+06  5.4213116828085807e-02  5.0085594050944759e-01  -1.8101025634566940e-02  3.4804586913037428e-04  -4.0728275978123252e-06  2.8816971353280515e-08  -1.1393385356427615e-10  1.9472258346366293e-13  
2.0563968108427537e-16  1.0000000000000002e+00  -2.3116505843658813e-01  3.1218211659691684e+00  -2.4136494796764958e+00  1.7479695214090476e+01  -2.7575012520264927e+01  1.5100679051086800e+02  -3.7960921324696676e+02  1.8613953993748896e+03  -6.3754228545352225e+03  3.0875752184459408e+04  -1.3022603567007559e+05  6.5721384696586302e+05  -3.2100544464406110e+06  1.7312069276682034e+07  -1.1408443845701111e-01  5.0336299711236210e-01  3.8298034410571238e-02  1.6253115713345887e-03  4.5084790687766059e-05  7.9505952081383416e-07  8.0483846555669848e-09  3.5705601896452051e-11  
4.3930405286053969e-17  1.0000000000000000e+00  5.2184774424903380e-01  3.3344408881098069e+00  5.2134588054029409e+00  2.1883855205347913e+01  5.8289195094964079e+01  2.2794142265231451e+02  7.9565700702801382e+02  3.2432164217206237e+03  1.3164868684233501e+04  5.7534953873035091e+04  2.5779131780873338e+05  1.2080833148400374e+06  5.8309328949430194e+06  2.9095147150996815e+07  2.9240000461526444e-01  4.5935240701532576e-01  -1.0112843844486526e-01  2.1020925099319614e-02  -2.1886536426081685e-03  1.3895212951022854e-04  -5.1617526354933057e-06  8.6397723817110838e-08  
5.1949006786800221e-16  9.9999999999999978e-01  -2.1866803625253911e-01  2.9289297842993358e+00  -2.1002116715536880e+00  1.4543520702053018e+01  -2.0860736045601769e+01  1.0586092990311126e+02  -2.3716306108420352e+02  1.0475625995100115e+03  -3.1328930372077962e+03  1.3305625459012939e+04  -4.7984746769106700e+04  2.0687654186382194e+05  -8.4544157525736827e+05  3.7956404618799044e+06  -1.0014327465701331e-01  4.4909994708511869e-01  2.3081275883965142e-02  9.6954235383049994e-03  2.8538674308903793e-03  4.2407485104788432e-04  3.0177029480029613e-05  8.5329411141951326e-07  
-1.2621431481816517e-16  1.0000000000000000e+00  1.6383488842362581e-01  3.0617959696045633e+00  1.6753948210031795e+00  1.6225982469477088e+01  1.8367352897857916e+01  1.2686566291658703e+02  2.3636235807847353e+02  1.3560454921837927e+03  3.5990416157297777e+03  1.8869671121194802e+04  6.4494223058970580e+04  3.2914431333774724e+05  1.3492614836633583e+06  6.9765838613888696e+06  8.1327970197447266e-02  5.0192092159682833e-01  -2.7208890348724944e-02  7.8674452640326964e-04  -1.4265084242976532e-05  1.6104591812443734e-07  -1.0513552317562308e-09  3.0694507605843059e-12  
2.3142137724062004e-16  1.0000000000000002e+00  -8.1756570433727882e-01  4.8586914762434255e+00  -1.5273926098406381e+01  8.5142200021230124e+01  -4.9236538476941922e+02  3.3642706676140006e+03  -2.4715384796879560e+04  1.9343986890750367e+05  -1.5777023987751440e+06  1.3274810644800425e+07  -1.1430928776838119e+08  1.0021859204382792e+09  -8.9126069379378967e+09  8.0182871516074371e+10  -3.3441622222143808e-01  5.4768051395155204e-01  1.1984928586556519e-01  1.2513761071823545e-02  7.3541727784503998e-04  2.5580341244261634e-05  4.9264574958063843e-07  4.0514211892930747e-09  
8.1793103408238748e-17  1.0000000000000000e+00  -1.4432773614882730e-01  3.0478211142540315e+00  -1.4683772333648475e+00  1.5943739469892495e+01  -1.5939763994918444e+01  1.2168390008500818e+02  -2.0187533795530234e+02  1.2545362524245272e+03  -3.0034599121544120e+03  1.6660971221391454e+04  -5.2167021195764843e+04  2.7513393413511990e+05  -1.0489368943140649e+06  5.4892329621375315e+06  -7.1768771680639762e-02  5.0147851238758967e-01  2.3992669293602224e-02  6.1463958868725015e-04  9.6036105311240590e-06  9.1088934919056716e-08  4.8551854263540571e-10  1.1193675895216108e-12  
0.0000000000000000e+00  1.0000000000000002e+00  2.8008142846739276e-01  3.1593033011023053e+00  2.9349233892682065e+00  1.8321717894620907e+01  3.3985420344968695e+01  1.6785960347191826e+02  4.7985491729188095e+02  2.2240372630604606e+03  8.3590686435216776e+03  3.9710027211434870e+04  1.7854988916358078e+05  9.0463358416469512e+05  4.6186002697454896e+06  2.5286506184154823e+07  1.3928589822361961e-01  5.0060526081824130e-01  -4.6854969137903477e-02  3.1504730744253491e-03  -1.4703016241813158e-04  4.7780398985583475e-06  -9.6391195161852153e-08  8.8588346517185957e-10  
2.2175128120084385e-17  9.9999999999999967e-01  -1.2388245347255655e-01  3.0364129803819386e+00  -1.2559910056621033e+00  1.5710862084285742e+01  -1.3535391308785650e+01  1.1743245186590664e+02  -1.6934051670569414e+02  1.1727694996297184e+03  -2.4740324886556800e+03  1.4933935639346179e+04  -4.1916506905043389e+04  2.3456416923165976e+05  -8.1633920367863134e+05  4.4262406920583704e+06  -6.1628359012219344e-02  5.0138237714763800e-01  2.0586390733849564e-02  4.0443271194785303e-04  4.5985595153069471e-06  3.0912669202420682e-08  1.1478953902327044e-10  1.8242884876910242e-13  
-8.7331975588134479e-17  9.9999999999999978e-01  1.4039681323666414e-01  3.0453449491507767e+00  1.4272153818020832e+00  1.5893701345171175e+01  1.5467481663501353e+01  1.2077221559978729e+02  1.9536431938561856e+02  1.2369369194930118e+03  2.8950713550004207e+03  1.6286124615124618e+04  5.0014741371214775e+04  2.6621869332871307e+05  9.9879048442189756e+05  5.2519017395476764e+06  6.9825590022049980e-02  5.0142276934868302e-01  -2.3338330994995077e-02  5.7792919157101700e-04  -8.9204574970414469e-06  8.4660118794806586e-08  -4.5347951308878961e-10  1.0480601167289267e-12  
1.7934661386161481e-16  9.9999999999999978e-01  2.7983795741791023e-01  3.1680254199831230e+00  2.9531327512144747e+00  1.8495565796185407e+01  3.4578307219905298e+01  1.7156699384169295e+02  4.9629315241197190e+02  2.3181643026565866e+03  8.8471137875737040e+03  4.2551606960037250e+04  1.9493200427373900e+05  1.0051572704645398e+06  5.2479003164584544e+06  2.9395022193175621e+07  1.3838530584803743e-01  5.0256846283248269e-01  -4.6597788436663748e-02  2.7862710128127503e-03  -1.1089003719311129e-04  2.9059117315803559e-06  -4.4952800994326717e-08  3.0695425389434815e-10  
-5.3163514215881073e-17  9.9999999999999767e-01  5.9053543245554740e-01  3.8694888484125629e+00  8.0586755944240007e+00  3.9070363058749045e+01  1.5846926574156691e+02  8.6371401065940074e+02  5.0058668969280343e+03  3.2885739726817017e+04  2.3208619752231005e+05  1.7476185797288516e+06  1.3786055675438790e+07  1.1282040798958988e+08  9.4961638912532246e+08  8.1721719115589323e+09  2.6920637137724462e-01  5.2325158353768575e-01  -9.3699117877714760e-02  8.7718133528043828e-03  -4.9433405671048443e-04  1.7068503097101376e-05  -3.4839408202323797e-07  3.3563645207764844e-09  
2.8789052411103944e-15  1.0000000000000004e+00  1.0444351126390747e-01  3.0258767094849417e+00  1.0547111291865385e+00  1.5502877604690685e+01  1.1280922338908020e+01  1.1373340094208318e+02  1.3943667847900639e+02  1.1033922376231794e+03  2.0016147819085975e+03  1.3508177515057616e+04  3.3113325567972672e+04  2.0211028662241375e+05  6.2542340253290348e+05  3.6064781969182137e+06  5.2032898785529261e-02  5.0099081595367356e-01  -1.7370465277505121e-02  2.8703170631748305e-04  -2.7437040166746027e-06  1.5566045803689106e-08  -4.8946326589557383e-11  6.6001158690334566e-14  
-7.8949289845558240e-15  1.0000000000000002e+00  1.2719467268254123e-01  3.0369423643802103e+00  1.2889204344839720e+00  1.5726638881652589e+01  1.3884981750660891e+01  1.1776512610942005e+02  1.7369221988806706e+02  1.1795360264924759e+03  2.5381689578606033e+03  1.5078067560317741e+04  4.3029583112902197e+04  2.3787366770963211e+05  8.3885779992891685e+05  4.5090572972414615e+06  6.3332429491793393e-02  5.0111021133149503e-01  -2.1157812732885580e-02  4.8504815032054244e-04  -6.9954211717239351e-06  6.2745418490302472e-08  -3.2087446230173202e-10  7.1480087387643179e-13  
-1.0321077000526854e-17  9.9999999999999978e-01  1.8576916599050905e-01  3.0791452564942472e+00  1.9112691816184531e+00  1.6582319989487580e+01  2.1205296172990252e+01  1.3354838216854623e+02  2.7826107492917731e+02  1.4906866739259615e+03  4.3591816905541637e+03  2.1907347534986937e+04  8.1154883938642481e+04  4.0684135796532000e+05  1.7816044632442798e+06  9.2342415363106132e+06  9.2054453481802079e-02  5.0236191667389352e-01  -3.0828118622334526e-02  1.0259636297610048e-03  -2.1795837613540194e-05  2.9314514254322945e-07  -2.3049460333640041e-09  8.1201188609416245e-12  
-2.2973828839333939e-15  1.0000000000000002e+00  -1.1890467382373708e-01  3.0325267942923508e+00  -1.2031396163003265e+00  1.5637677471845091e+01  -1.2922679256830035e+01  1.1616110183928863e+02  -1.6086828025373282e+02  1.1491192584548537e+03  -2.3339341329384279e+03  1.4446533491421438e+04  -3.9180878904009027e+04  2.2334532812758919e+05  -7.5423888537693990e+05  4.1378388205648484e+06  -5.9226279599427709e-02  5.0103336501412621e-01  1.9781470286261555e-02  4.1361812682004479e-04  5.2007890043402444e-06  3.9075754893464216e-08  1.6174493726979806e-10  2.8278759644349109e-13  
2.1536685804007097e-16  1.0000000000000002e+00  -2.2818108358007075e-01  3.1195811808124279e+00  -2.3815942078368018e+00  1.7429538654989724e+01  -2.7179986946223941e+01  1.4999970157592060e+02  -3.7344683767528727e+02  1.8396007189340685e+03  -6.2537756192129009e+03  3.0340516959172935e+04  -1.2725573170855270e+05  6.4204135627871216e+05  -3.1225836977795805e+06  1.6813912752537135e+07  -1.1258290694600380e-01  5.0348358760394163e-01  3.7791427889703452e-02  1.5480191440317586e-03  4.0398634158037499e-05  6.5189369281236860e-07  5.9365702328430010e-09  2.3437267350734982e-11  
-3.6006118210519672e-17  1.0000000000000000e+00  8.0388046105057939e-02  3.0150913875109713e+00  8.0838971566886064e-01  1.5292848679267399e+01  8.5788743416948812e+00  1.1005946522210424e+02  1.0472413154284519e+02  1.0359421875758192e+03  1.4764172057008873e+03  1.2159330219897342e+04  2.3834178058667228e+04  1.7243265994313327e+05  4.3616701323867292e+05  2.8870328488559155e+06  4.0115804122464419e-02  5.0053449104795977e-01  -1.3384140674671240e-02  1.7941948768674431e-04  -1.3999028876732268e-06  6.4008397387618480e-09  -1.5864617473342771e-11  1.6379829489018379e-14  
1.3402750811357866e-16  1.0000000000000002e+00  -3.5001248164819265e-01  3.2829913646872444e+00  -3.8663627433860257e+00  2.1128993458605382e+01  -4.9437436687655946e+01  2.3151078814072122e+02  -8.1828716309782465e+02  3.9167039169432005e+03  -1.7898144012218716e+04  9.4390932812280589e+04  -5.1459234085297317e+05  3.0503617912202538e+06  -1.9023905331572156e+07  1.2587947691621602e+08  -1.6999884211621999e-01  5.0762146541277464e-01  5.7608378697596246e-02  3.6219333973813135e-03  1.4110667667343522e-04  3.3770941171152007e-06  4.5875913455032586e-08  2.7368728069917539e-10  
1.7892397646135115e-16  9.9999999999999822e-01  -3.6239278374658535e-01  3.3109249394178284e+00  -4.0551763919516750e+00  2.1813323663118730e+01  -5.3145959534832741e+01  2.4904621904274268e+02  -9.1588191390437453e+02  4.4633552192303196e+03  -2.1228687985851295e+04  1.1553730072614578e+05  -6.5663342595895205e+05  4.0462579068502574e+06  -2.6307473968098890e+07  1.8108110300407612e+08  -1.7492928136786365e-01  5.0947704020324258e-01  5.9378081442596341e-02  3.6113571775453763e-03  1.2619202623286128e-04  2.6151894501986771e-06  3.0061092833697323e-08  1.4891426820341942e-10  
-3.6015845356810065e-17  1.0000000000000000e+00  1.0084016456832956e-01  3.0234739602323817e+00  1.0170682984010830e+00  1.5458197128919462e+01  1.0855915467898299e+01  1.1297046078400778e+02  1.3377185877847160e+02  1.0895186616911737e+03  1.9121311970588242e+03  1.3230404357120400e+04  3.1455988574494830e+04  1.9593904060730111e+05  5.8992132056952885e+05  3.4543592978008320e+06  5.0277587438195707e-02  5.0076822640833307e-01  -1.6783130514254740e-02  2.9392772554429070e-04  -3.1002397038378021e-06  1.9707085515749626e-08  -7.0016078194346633e-11  1.0740817209106463e-13  
7.7545422626638512e-17  1.0000000000000004e+00  2.2204965010390243e-01  3.0855818166195359e+00  2.2643690114701966e+00  1.6803871254530218e+01  2.4920887209663601e+01  1.3835364168412832e+02  3.2506139304580677e+02  1.5891772190503611e+03  5.0728343597155845e+03  2.4012992108207131e+04  9.4174218389693662e+04  4.5529847856289416e+05  2.0592943964681220e+06  1.0442279610727668e+07  1.1136555963589742e-01  4.9678675467831929e-01  -3.7148501075323442e-02  2.6151356063107132e-03  -1.4962172866549769e-04  6.0933470476054869e-06  -1.4936393888615147e-07  1.5948504787316563e-09  
0.0000000000000000e+00  1.0000000000000004e+00  3.9854521958772143e-01  3.3947750898789799e+00  4.6386786086646783e+00  2.4061603748399637e+01  6.5922601585728813e+01  3.1455969502778544e+02  1.3081596703619116e+03  6.8739299017610047e+03  3.7289111480085790e+04  2.2768896097881842e+05  1.4816374277986235e+06  1.0362117751500268e+07  7.6410511129956424e+07  5.9023393260244226e+08  1.8906090020656946e-01  5.1366771395554001e-01  -6.4371029197183627e-02  3.8455625902773928e-03  -1.2613035876689826e-04  2.3967132986469358e-06  -2.4914798285862089e-08  1.1044863574596663e-10  
1.4374029800164438e-16  1.0000000000000000e+00  -5.6366790586597978e-02  2.9931908847475079e+00  -5.6638457093179762e-01  1.4928405755430170e+01  -5.9586684652289401e+00  1.0443691528321463e+02  -7.1484757143704755e+01  9.4324799670643108e+02  -9.8114595446527699e+02  1.0477262107171007e+04  -1.5266144746976144e+04  1.3865239735831865e+05  -2.6645404717711627e+05  2.1374586945952429e+06  -2.7445240325570264e-02  4.9697494414464438e-01  8.8119449943164438e-03  5.6362625773306299e-04  7.2817905634094387e-05  1.1277457025410007e-05  8.2592470876546098e-07  2.7036444123513362e-08  
-4.7151783437014843e-17  1.0000000000000002e+00  -1.5873185937380532e-01  3.0581132813721776e+00  -1.6211545368570064e+00  1.6150830138046210e+01  -1.7728163304207683e+01  1.2547340353699666e+02  -2.2720133051392347e+02  1.3285080195207743e+03  -3.4388457807591722e+03  1.8263759152279159e+04  -6.1127018720212785e+04  3.1413021908265213e+05  -1.2657703507767413e+06  6.5566694434020463e+06  -7.8821673474127593e-02  5.0183380363667407e-01  2.6364523272077049e-02  7.3390092976052866e-04  1.2773728206579697e-05  1.3720917661955211e-07  8.3938758843750416e-10  2.2475108818801641e-12  
7.6285373071602632e-17  9.9999999999999978e-01  1.6994349996749361e-01  3.0653878311457206e+00  1.7390805825055293e+00  1.6302599104810842e+01  1.9100498466260646e+01  1.2831335429185410e+02  2.4661450687053235e+02  1.3848847700149447e+03  3.7742089265417849e+03  1.9504178216460678e+04  6.8102430262359892e+04  3.4479816912894777e+05  1.4372211235725863e+06  7.4113645934463236e+06  8.4394273699427466e-02  5.0180717366056993e-01  -2.8244188447375824e-02  8.9036336587586728e-04  -1.7552256571521875e-05  2.1453626438502559e-07  -1.4996441298480798e-09  4.6215739387154606e-12  
-7.7534786985239602e-17  1.0000000000000004e+00  -5.9563240834404306e-02  3.0084727317906053e+00  -5.9756613260132929e-01  1.5163178803939527e+01  -6.3126577724376300e+00  1.0779881637235405e+02  -7.6489720698003723e+01  9.9489968235136610e+02  -1.0666624409327735e+03  1.1353671113354640e+04  -1.6963496334839088e+04  1.5516056917587176e+05  -3.0442324444844399e+05  2.4820928683283292e+06  -2.9744661494466092e-02  5.0034154364890371e-01  9.9197398736024667e-03  9.0638878707047590e-05  4.6812300922878280e-07  1.4141926493154879e-09  2.3467386768861437e-12  1.6625971923078508e-15  
3.7425600303538382e-17  1.0000000000000000e+00  -1.4200642877656711e-01  3.0455599648557454e+00  -1.4431004527109290e+00  1.5901039638296409e+01  -1.5635008458908425e+01  1.2093256676590794e+02  -1.9744045189031115e+02  1.2402426402293979e+03  -2.9256254420238433e+03  1.6356909528925844e+04  -5.0545710975961229e+04  2.6784603891106666e+05  -1.0095632975365724e+06  5.2925600243657026e+06  -7.0662857251058572e-02  5.0125730999103468e-01  2.3618973512655298e-02  6.2496838262251163e-04  1.0627678791364463e-05  1.1278086796865710e-07  6.7744923740677089e-10  1.7587010226039457e-12  
4.4189467041898316e-17  1.0000000000000000e+00  2.6798620642138521e-01  3.0987772895417254e+00  2.7014799668407892e+00  1.7167016721022801e+01  2.9441556543768186e+01  1.4550191565003539e+02  3.8128258241614577e+02  1.7255243006122205e+03  5.9177440796460878e+03  2.6738074176921811e+04  1.0918625516043139e+05  5.1355787778344663e+05  2.3641055847321087e+06  1.1767647096805593e+07  1.3697888252375295e-01  4.8921658394842099e-01  -4.5628781979865800e-02  4.9512830193653001e-03  -3.6334355290278141e-04  1.8425797459361408e-05  -5.9362075707209811e-07  9.5031443107238677e-09  
-9.1350128225260779e-17  1.0000000000000002e+00  8.2846619948517874e-01  4.3372150910050102e+00  1.1125647564064382e+01  4.8595553383627113e+01  1.9994526629939111e+02  9.7415446679513741e+02  5.0046512108702836e+03  2.7861955309387165e+04  1.6406366505596781e+05  1.0194351826772393e+06  6.6295846322844997e+06  4.4913129946458615e+07  3.1547115356452024e+08  2.2886329630899963e+09  4.0658730575914653e-01  5.1537630444581528e-01  -1.4827456158872335e-01  2.5343318945843938e-02  -2.4921345059371524e-03  1.4767625583975963e-04  -4.9371984394939446e-06  7.3874850553844076e-08  
-4.4235058889255706e-17  1.0000000000000009e+00  2.9394933630301029e-01  3.1297548291832276e+00  2.9876011603006631e+00  1.7786846971615329e+01  3.3101890073033587e+01  1.5696538190737752e+02  4.3983241709918121e+02  1.9559712738272608e+03  7.0658606573729812e+03  3.1966424605340366e+04  1.3595449325771112e+05  6.4830915097911539e+05  3.0875344114478296e+06  1.5696658833449773e+07  1.5043704447019093e-01  4.9011858789541002e-01  -5.0433424152097880e-02  5.4459645497177836e-03  -3.6887672446483109e-04  1.5460923411847174e-05  -3.6805910099751009e-07  3.8733256947021586e-09  
9.5649555353602567e-17  1.0000000000000004e+00  1.4035045196967444e-01  3.0453374315389001e+00  1.4267058238113504e+00  1.5893368111447153e+01  1.5461385080672487e+01  1.2076375420423015e+02  1.9527637524119646e+02  1.2367360861263810e+03  2.8935233922107427e+03  1.6281139545575481e+04  4.9981823084923148e+04  2.6608420492367441e+05  9.9796013681749534e+05  5.2479006733457213e+06  6.9806997365938622e-02  5.0142943327386158e-01  -2.3333947380423537e-02  5.7624438411803117e-04  -8.4887840289594774e-06  7.4266979504974814e-08  -3.5627698116205401e-10  7.2243397476536319e-13  
3.4779408858787194e-17  1.0000000000000004e+00  2.5597400705720141e-01  3.1533522332810668e+00  2.7071313043053231e+00  1.8152339727176805e+01  3.1684814619778546e+01  1.6471194923173002e+02  4.5345318031876144e+02  2.1748940257278050e+03  8.0547326296263254e+03  3.9256815842095464e+04  1.7730748824765687e+05  9.2156368649491889e+05  4.8002425946242958e+06  2.7122093275454972e+07  1.2566650896061962e-01  5.0489215772449125e-01  -4.2267942557141558e-02  1.8429354989438406e-03  -4.8281568579494136e-05  7.6638379419096512e-07  -6.8194159033496199e-09  2.6132157435066706e-11  
-1.6610501273323766e-17  1.0000000000000000e+00  1.5452933189085345e-02  3.0008597153177892e+00  1.6012729714939533e-01  1.5015196340642989e+01  1.7404190074923847e+00  1.0525003472127067e+02  2.1598375659165693e+01  9.4938951144885857e+02  3.0686179789601550e+02  1.0479341371916355e+04  4.9427670558354594e+03  1.3691278609590666e+05  8.9258633701753788e+04  2.0679735412669617e+06  7.0318737299967923e-03  5.0014385060714139e-01  -2.1136079355348831e-03  -2.5890708516957165e-05  -4.5873434809316223e-05  1.5695716501362434e-06  -2.7927918084610128e-08  1.9862558446122164e-08  
-4.1546207349987631e-17  1.0000000000000000e+00  7.9907029117347012e-02  3.0150981987176757e+00  8.0363346444794037e-01  1.5292228415569058e+01  8.5293059508000155e+00  1.1004083155678966e+02  1.0412924986190153e+02  1.0355141379302395e+03  1.4681445071415367e+03  1.2149787558369915e+04  2.3701752082345676e+04  1.7221237326069796e+05  4.3374789600370248e+05  2.8816416923763808e+06  3.9870041362641231e-02  5.0057392495880237e-01  -1.3301831601216669e-02  1.6959562637563531e-04  -1.2456480839038704e-06  5.4028616912233550e-09  -1.2943737660311073e-11  1.3282857829418091e-14  
7.7774902556760178e-17  1.0000000000000002e+00  -3.7425674878538741e-02  3.0310504553643809e+00  -3.9540921302889470e-01  1.5498153718903072e+01  -4.4376062077360920e+00  1.1254058865223367e+02  -5.7663529590370530e+01  1.0688028058444347e+03  -8.7135073104770788e+02  1.2662389491292219e+04  -1.5193451898065583e+04  1.8168656029823431e+05  -3.0306549835981609e+05  3.0973627870341842e+06  -1.6976021631848841e-02  5.0664452180449104e-01  5.2322714631526457e-03  -1.0363505195880075e-03  7.6113673200424667e-05  -7.4720740331084196e-08  -2.6866284318727847e-07  1.3801709494005670e-08  
-1.9832555764791346e-16  9.9999999999999967e-01  2.1119841926009750e-01  3.1042649647748313e+00  2.1942969866028155e+00  1.7099995339383771e+01  2.4801312016380226e+01  1.4347487695181897e+02  3.3526907767774628e+02  1.6986331779944046e+03  5.4822703412148339e+03  2.6862709627556815e+04  1.0807329266995666e+05  5.4269556793851359e+05  2.5496183374475320e+06  1.3522514143664517e+07  1.0426319385039770e-01  5.0344018515595057e-01  -3.4971022599411414e-02  1.2510006698946531e-03  -2.6485575005681054e-05  3.3467510546095004e-07  -2.3386679213849915e-09  6.9685495201149588e-12  
4.4306644386195211e-17  9.9999999999999967e-01  -6.2138523964153251e-02  3.0091869613758644e+00  -6.2356186415971782e-01  1.5177128826416054e+01  -6.5905324563633583e+00  1.0804102536799530e+02  -7.9920833808191233e+01  9.9927265935889602e+02  -1.1158248620528125e+03  1.1438882731880118e+04  -1.7774109412450871e+04  1.5697020849649693e+05  -3.1964703999400110e+05  2.5240234099582490e+06  -3.1028264729254212e-02  5.0036299863437494e-01  1.0348284572432859e-02  1.0008020457219628e-04  5.5115848608130858e-07  1.7842951927852131e-09  3.1805817918536604e-12  2.4216399060361558e-15  
8.9246448452656354e-17  9.9999999999999944e-01  3.3606642030048378e-01  3.2547083669827335e+00  3.6658357572786096e+00  2.0453965076807872e+01  4.5756791457931811e+01  2.1498466223622498e+02  7.2799798798747918e+02  3.4315895079605607e+03  1.5030577269726527e+04  7.6855936949069626e+04  4.0068796390320919e+05  2.2786546409803927e+06  1.3555166281218857e+07  8.5647091175883904e+07  1.6417381189974073e-01  5.0595596784574348e-01  -5.5547984616163920e-02  3.5584593790152349e-03  -1.4687889014160019e-04  3.8681873092706610e-06  -5.8320729303030834e-08  3.7139813535279594e-10  
-1.6030092985839783e-16  9.9999999999999978e-01  -1.8364487027078119e-01  3.0754128084879198e+00  -1.8850937069682476e+00  1.6511457394477254e+01  -2.0837440665647183e+01  1.3224993106402746e+02  -2.7194257105225523e+02  1.4641685887105532e+03  -4.2280512962982639e+03  2.1285825056881116e+04  -7.7930589870381664e+04  3.9006588420218811e+05  -1.6892505364299442e+06  8.7151023007406835e+06  -9.1152809888504410e-02  5.0186951410885239e-01  3.0521482384899924e-02  1.0792374429374480e-03  2.5032827016740118e-05  3.6643152440242631e-07  3.1465736060065544e-09  1.2624881616217795e-11  
